Rating,Review,Comments
5,Wonderful,nyc productREAD MORE
5,Perfect product!,GoodREAD MORE
5,Best in the market!,Such A Great product best battery backup and easy usingREAD MORE
4,Delightful,I like this productREAD MORE
5,Terrific purchase,GoodREAD MORE
5,Good choice,NiceREAD MORE
4,Perfect product!,Best trimmer forever❤️❤️READ MORE
4,Value-for-money,Good productREAD MORE
5,Good choice,NiceREAD MORE
3,Does the job,"Not good for frist time user , not smooth like hear cut shops charzing  is very bad 1  hour  4-6  minuteREAD MORE"
5,Wonderful,nyc productREAD MORE
4,Must buy!,Ok goodREAD MORE
5,Just wow!,Product with good quality and working wellREAD MORE
5,Did not meet expectations,Useless product.  Not good for shaving and moustache.  I have used two to three times and after that I kept aside it and using razor and blade.  I wasted my money for purchasing of useless product.READ MORE
5,Terrific,SuperREAD MORE
4,Just wow!,Nice product and good serviceREAD MORE
4,Nice product,Value for moneyREAD MORE
3,Good quality product,GoodREAD MORE
4,Just wow!,Good productREAD MORE
5,Simply awesome,GoodREAD MORE
4,Terrific purchase,nice product...READ MORE
4,Must buy!,Ok goodREAD MORE
5,Just wow!,Product with good quality and working wellREAD MORE
5,Did not meet expectations,Useless product.  Not good for shaving and moustache.  I have used two to three times and after that I kept aside it and using razor and blade.  I wasted my money for purchasing of useless product.READ MORE
4,Terrific,SuperREAD MORE
3,Just wow!,Nice product and good serviceREAD MORE
4,Nice product,Value for moneyREAD MORE
5,Good quality product,GoodREAD MORE
4,Just wow!,Good productREAD MORE
4,Simply awesome,GoodREAD MORE
5,Terrific purchase,nice product...READ MORE
5,Must buy!,Must buy the product it is the better choice to buy no compromise very good product worth it !!READ MORE
4,Terrible product,Very bad quality product as per the material use.READ MORE
5,Excellent,Nice productREAD MORE
5,Must buy!,Very niceREAD MORE
5,Just wow!,Good jobREAD MORE
3,Awesome,NicREAD MORE
4,Not good,Just okayREAD MORE
4,Terrific purchase,Nice product 👍👍READ MORE
4,Fair,Not too good but ..READ MORE
4,Best in the market!,Awesome product 👍👍👍READ MORE
5,Terrific purchase,Best productREAD MORE
5,Fabulous!,GoodREAD MORE
3,Did not meet expectations,OkREAD MORE
5,Terrific,No words for describing the productREAD MORE
4,Excellent,Very Exlent QualityREAD MORE
5,Simply awesome,It is very nice to useREAD MORE
4,Must buy!,NiceREAD MORE
3,Must buy!,NiceREAD MORE
5,Wonderful,niceREAD MORE
4,Perfect product!,"Best products....high speed ,super powerd trimmer tq , FlipkartREAD MORE"
5,Terrific purchase,Best productREAD MORE
5,Fabulous!,GoodREAD MORE
4,Did not meet expectations,OkREAD MORE
5,Terrific,No words for describing the productREAD MORE
4,Excellent,Very Exlent QualityREAD MORE
5,Simply awesome,It is very nice to useREAD MORE
4,Must buy!,NiceREAD MORE
5,Must buy!,NiceREAD MORE
4,Wonderful,niceREAD MORE
4,Perfect product!,"Best products....high speed ,super powerd trimmer tq , FlipkartREAD MORE"
5,Just wow!,Very goodREAD MORE
5,Really Nice,Very good productREAD MORE
5,Worth every penny,good productREAD MORE
5,Good quality product,Good oneREAD MORE
5,Nice,Very niceREAD MORE
4,Perfect product!,Nice productREAD MORE
5,Classy product,Super protectREAD MORE
4,Simply awesome,Most heavy productsREAD MORE
4,Just okay,GudREAD MORE
5,Terrific purchase,Very niceREAD MORE
5,Highly recommended,NiceREAD MORE
5,Value-for-money,Good productREAD MORE
5,Classy product,Awesome 😊READ MORE
5,Best in the market!,The product is so nice i happyREAD MORE
4,Really Nice,Trimmer's carry cover is missing.READ MORE
5,Simply awesome,One is very good best TirimarREAD MORE
4,Nice product,NiceREAD MORE
5,Classy product,GoodREAD MORE
3,Pretty good,Overall good trimmer. Blade motor sound is loud. & Not for clean shave.READ MORE
5,Delightful,NiceREAD MORE
5,Highly recommended,NiceREAD MORE
4,Value-for-money,Good productREAD MORE
4,Classy product,Awesome 😊READ MORE
4,Best in the market!,The product is so nice i happyREAD MORE
5,Really Nice,Trimmer's carry cover is missing.READ MORE
5,Simply awesome,One is very good best TirimarREAD MORE
5,Nice product,NiceREAD MORE
5,Classy product,GoodREAD MORE
5,Pretty good,Overall good trimmer. Blade motor sound is loud. & Not for clean shave.READ MORE
5,Delightful,NiceREAD MORE
5,Wonderful,Very nice products thank you for Nova 👉💯👍READ MORE
5,Good quality product,Amazing productREAD MORE
5,Mind-blowing purchase,Awesome quality 🤩READ MORE
4,Fabulous!,Awesome productREAD MORE
4,Simply awesome,delivery of the product not on time that show on app but overall I am happy with this use of product🙂READ MORE
4,Worth the money,It is amezing ...READ MORE
5,Nice,NiceREAD MORE
5,Must buy!,It is very good product in budget ☺️READ MORE
5,Terrific,NiceREAD MORE
5,Does the job,It's good product under ...584READ MORE
5,Wonderful,Very nice products thank you for Nova 👉💯👍READ MORE
5,Good quality product,Amazing productREAD MORE
5,Mind-blowing purchase,Awesome quality 🤩READ MORE
4,Fabulous!,Awesome productREAD MORE
5,Simply awesome,delivery of the product not on time that show on app but overall I am happy with this use of product🙂READ MORE
4,Worth the money,It is amezing ...READ MORE
5,Nice,NiceREAD MORE
4,Must buy!,It is very good product in budget ☺️READ MORE
5,Terrific,NiceREAD MORE
5,Does the job,It's good product under ...584READ MORE
3,Terrific,Amazing productREAD MORE
5,Very Good,Nice product 👌READ MORE
5,Worth the money,Very goodREAD MORE
3,Great product,Awesome product deliver on time😄READ MORE
4,Mind-blowing purchase,Very nice product thank you for FlipkartREAD MORE
5,Good,Looking is good but better backup not betterREAD MORE
,Awesome,Nice productREAD MORE
,Pretty good,Worthy for this rateREAD MORE
,Mind-blowing purchase,AwesomeREAD MORE
,Nice product,Battery excellentREAD MORE
,Not good,"Not skin friendly, very sharp and sensitive. Skin got cut when I used.READ MORE"
,Really Nice,SuperREAD MORE
,Not recommended at all,Battery backup very baadREAD MORE
,Good,GoodREAD MORE
,Wonderful,Good oneREAD MORE
,Must buy!,Good product and light weightREAD MORE
,Wonderful,Good for both hair and beardREAD MORE
,Highly recommended,Superb boss thanks flipkartREAD MORE
,Best in the market!,SuperrrrREAD MORE
,Good quality product,NiceREAD MORE
,Not good,"Not skin friendly, very sharp and sensitive. Skin got cut when I used.READ MORE"
,Really Nice,SuperREAD MORE
,Not recommended at all,Battery backup very baadREAD MORE
,Good,GoodREAD MORE
,Wonderful,Good oneREAD MORE
,Must buy!,Good product and light weightREAD MORE
,Wonderful,Good for both hair and beardREAD MORE
,Highly recommended,Superb boss thanks flipkartREAD MORE
,Best in the market!,SuperrrrREAD MORE
,Good quality product,NiceREAD MORE
,Terrific,I Happy with itREAD MORE
,Wonderful,Superb awesome quality without any defect go for itREAD MORE
,Really Nice,hair and beard trimmerREAD MORE
,Must buy!,Valu e of moneyREAD MORE
,Nice,Just like averageREAD MORE
,Really Nice,Good product in this price rangeREAD MORE
,Does the job,NiceREAD MORE
,Fair,It is goodREAD MORE
,Good choice,Total good except head folding is very tight.READ MORE
,Great product,Good quality but not comfortableREAD MORE
,Delightful,Nice  product and man fast also fastREAD MORE
,Worth every penny,Great battery performance in this price rangeIt's runtime similar to that they mention upto 60minREAD MORE
,Pretty good,Very good productREAD MORE
,Nice product,good.READ MORE
,Excellent,Super productREAD MORE
,Great product,Good at this price you may buy without worryBattery is very good..it cuts with precision..charges quicklyREAD MORE
,Best in the market!,Good qualityREAD MORE
,Excellent,AwesomeREAD MORE
,Terrific purchase,Nice prettyREAD MORE
,Nice,GoodREAD MORE
,Good choice,GoodREAD MORE
,Fabulous!,GoodREAD MORE
,Fabulous!,Nice trimmerREAD MORE
,Value-for-money,Fantastic mind blowingREAD MORE
,Really Nice,Nice product. You can buy itREAD MORE
,Very Good,NiceREAD MORE
,Mind-blowing purchase,Very nice product in this priceREAD MORE
,Good choice,NiceREAD MORE
,Value-for-money,SuperREAD MORE
,Mind-blowing purchase,Very niceREAD MORE
,Fair,Worth ..READ MORE
,Must buy!,One more time flip kart proven his customer satisfaction cool and super quality product....READ MORE
,Really Nice,Best quality productsREAD MORE
,Terrific purchase,Good Product I have used very awesomeREAD MORE
,Good quality product,average product.READ MORE
,Delightful,"Good  product , 5hrs of charging gives you 60 min of use . Single mode very sharp blades easy to use.... For beginners it's a value for money product.READ MORE"
,Terrific purchase,BastREAD MORE
,Classy product,Good ProductREAD MORE
,Terrific purchase,It's just goodREAD MORE
,Pretty good,NiceREAD MORE
,Wonderful,Easy to useREAD MORE
,Nice product,Worth the price but it will be valued if some what price gets downREAD MORE
,Just okay,The battery indicator never turns green! It is always in the charging mode.READ MORE
,Best in the market!,"It is amazing, thank you flipkartREAD MORE"
,Just wow!,Nice ProjectREAD MORE
,Terrific,cool productREAD MORE
,Good,Good one but high costREAD MORE
,Best in the market!,Long  battery......READ MORE
,Very Good,Very good productREAD MORE
,Great product,AwsmREAD MORE
,Wonderful,Easy to useREAD MORE
,Nice product,Worth the price but it will be valued if some what price gets downREAD MORE
,Just okay,The battery indicator never turns green! It is always in the charging mode.READ MORE
,Best in the market!,"It is amazing, thank you flipkartREAD MORE"
,Just wow!,Nice ProjectREAD MORE
,Terrific,cool productREAD MORE
,Good,Good one but high costREAD MORE
,Best in the market!,Long  battery......READ MORE
,Very Good,Very good productREAD MORE
,Great product,AwsmREAD MORE
,Wonderful,DoodREAD MORE
,Highly recommended,This is awesome product by flipkart...And it is chesp and best.....READ MORE
,Awesome,Awesome😃READ MORE
,Mind-blowing purchase,Super😊😊😊😊READ MORE
,Perfect product!,SuperREAD MORE
,Just wow!,Super productREAD MORE
,Value-for-money,Nova trimer best prodedREAD MORE
,Terrific purchase,Osm trimmerREAD MORE
,Fabulous!,Value of moneyREAD MORE
,Wonderful,Everything is ok but 1or 2 mm size should also give insted of 9 and 12 mm because no use of these  in this type of trimmersREAD MORE
,Delightful,Comfortable to useREAD MORE
,Wonderful,Very good product in 500 catogeryREAD MORE
,Does the job,Good product.But not ultra silent.READ MORE
,Wonderful,Worth Fr buyingREAD MORE
,Delightful,Good productREAD MORE
,Excellent,GoodREAD MORE
,Simply awesome,awesomeREAD MORE
,Super!,GoodREAD MORE
,Delightful,Good productREAD MORE
,Delightful,Not bad ok good... I am satisfieREAD MORE
,Nice,It's good looking and nice productREAD MORE
,Good choice,Battery drain too fastREAD MORE
,Wonderful,Worth it every pennyREAD MORE
,Slightly disappointed,No battery bacupREAD MORE
,Did not meet expectations,Not goodREAD MORE
,Very Good,It seems goodREAD MORE
,Good choice,It does its jobREAD MORE
,Simply awesome,Excellent product Value of moneyREAD MORE
,Best in the market!,Very best trimmerREAD MORE
,Delightful,Nice product value for moneyREAD MORE
,Nice,It's good looking and nice productREAD MORE
,Good choice,Battery drain too fastREAD MORE
,Wonderful,Worth it every pennyREAD MORE
,Slightly disappointed,No battery bacupREAD MORE
,Did not meet expectations,Not goodREAD MORE
,Very Good,It seems goodREAD MORE
,Good choice,It does its jobREAD MORE
,Simply awesome,Excellent product Value of moneyREAD MORE
,Best in the market!,Very best trimmerREAD MORE
,Delightful,Nice product value for moneyREAD MORE
,Perfect product!,Well and goodREAD MORE
,Brilliant,Very good  productsREAD MORE
,Awesome,Easy to handle ..simply super productREAD MORE
,Waste of money!,Never buy it.. Stopped working after using it for 3 times...READ MORE
,Absolute rubbish!,Very badREAD MORE
,Does the job,Nice trimmer ...battery backup is good....well designed....over all i rate is 3.5 out of 5 . One can go for it.READ MORE
,Really Nice,Good productREAD MORE
,Wonderful,SuperREAD MORE
,Really Nice,Worth of moneyREAD MORE
,Delightful,Nice productREAD MORE
,Perfect product!,Very nice good looking and wander fullREAD MORE
,Fabulous!,is good productREAD MORE
,Horrible,Not battery backup badREAD MORE
,Nice,Very good productREAD MORE
,Super!,Very nice productREAD MORE
,Value-for-money,Good qualityREAD MORE
,Super!,I love this product it's at the best price go for it without any doubt at this price range it's the bestREAD MORE
,Pretty good,Got sealed product.Will write review after use .So far so good.READ MORE
,Nice,Ok can go itREAD MORE
,Highly recommended,Super awesomeREAD MORE
,Good quality product,Excellent..trimmer..Thanks..nova.READ MORE
,Awesome,Not bad. it is very helpful for hair cutting  but it is not work properly in shavingREAD MORE
,Brilliant,Good productsREAD MORE
,Good choice,NiceREAD MORE
,Brilliant,I used this product 6 month. Really great product. It's battery backup awsome.READ MORE
,Very Good,NiceREAD MORE
,Worthless,Worst charge full but no more 10min standingREAD MORE
,Mind-blowing purchase,Excellent goodREAD MORE
,Very Good,Very nice product...go for itREAD MORE
,Classy product,SuperREAD MORE
,Unsatisfactory,Battery issueREAD MORE
,Value-for-money,GoodREAD MORE
,Nice product,"Good trimmer, got it for 550. As compare to price trimmer is fantastic.READ MORE"
,Super!,OsmREAD MORE
,Wonderful,Amazing 💕💕💕READ MORE
,Must buy!,Best quality Best priceREAD MORE
,Excellent,Remarkable goodREAD MORE
,Highly recommended,Nice very good fragrance.READ MORE
,Good choice,Superb product just go for itREAD MORE
,Classy product,Ver good qualityREAD MORE
,Unsatisfactory,Battery issueREAD MORE
,Value-for-money,GoodREAD MORE
,Nice product,"Good trimmer, got it for 550. As compare to price trimmer is fantastic.READ MORE"
,Super!,OsmREAD MORE
,Wonderful,Amazing 💕💕💕READ MORE
,Must buy!,Best quality Best priceREAD MORE
,Excellent,Remarkable goodREAD MORE
,Highly recommended,Nice very good fragrance.READ MORE
,Good choice,Superb product just go for itREAD MORE
,Classy product,Ver good qualityREAD MORE
,Worth the money,NiceREAD MORE
,Worth every penny,Very good productREAD MORE
,Good,GoodREAD MORE
,Simply awesome,Its cool u must buy 1READ MORE
,Classy product,Excellent.. I love it 🤩🤩🤩👌👌READ MORE
,Very Good,Nice..READ MORE
,Nice product,GoodREAD MORE
,Really Nice,It is really good I think you should go with thisREAD MORE
,Just wow!,Good product for this price..... Sharp blades and good battary...once u charge it last for 2 weeks....READ MORE
,Must buy!,Nice product 👌👌👌READ MORE
,Just wow!,Very good product best trimmerREAD MORE
,Terrific,Nice productREAD MORE
,Classy product,At this price best trimmerREAD MORE
,Awesome,Good working suprb nice best oneREAD MORE
,Wonderful,Good product... Very nice.. looking stylishREAD MORE
,Perfect product!,CoolREAD MORE
,Brilliant,Nice product superbREAD MORE
,Worth the money,It's good product in this rangeREAD MORE
,Worth the money,It's fentestik really goodREAD MORE
,Wonderful,Nice Product Wonderful BackupREAD MORE
,Classy product,NiceREAD MORE
,Great product,Product :niceDelivery :niceREAD MORE
,Terrific,Very nice productREAD MORE
,Just wow!,Very niceREAD MORE
,Fabulous!,Nice and smooth to use.....READ MORE
,Terrific,Superb productREAD MORE
,Super!,very nice experience with this productREAD MORE
,Very Good,GoodREAD MORE
,Fabulous!,Very  nice products.READ MORE
,Wonderful,Its goodREAD MORE
,Super!,GoodREAD MORE
,Really Nice,Good👌👌👌READ MORE
,Perfect product!,NiceREAD MORE
,Best in the market!,Nice productREAD MORE
,Does the job,Just okREAD MORE
,Excellent,Very very niceREAD MORE
,Brilliant,NiceREAD MORE
